lat,lon,alt
0.20560558172350213,0.6552568036498219,0.7835728400494233
0.18001575159881578,0.6467478456951674,0.8164311535873914
0.15533860406467898,0.6376806236797992,0.8479628321916834
0.13172479340990895,0.6279860094352803,0.8775778225128263
0.10934556732743533,0.6175950748606975,0.9047017634664911
0.08839412581497574,0.6064429995015632,0.9287864675906121
0.0690856685221492,0.5944748374114298,0.9493199671078436
0.05165529541318448,0.5816533599084703,0.9658359535047332
0.03635278134791714,0.5679687791375453,0.9779224528573529
0.023433310258282103,0.5534494195874848,0.9852295944186125
0.013143712025807996,0.5381713947760653,0.9874763466402676
0.005704731239143723,0.5222643824196762,0.9844561125607001
0.0012912933999348342,0.5059102977816982,0.9760410950076128
1.4170089263465524e-05,0.48933272393654426,0.9621853611408895
0.0019071125183269255,0.472777525861028,0.9429265553587634
0.0069227566371063975,0.45648826568507866,0.9183862293549332
0.01493841985027905,0.4406821698089382,0.888768778134768
0.025770206219234593,0.4255321643426629,0.8543589909759994
0.03919186457847312,0.4111580430207901,0.8155182466651851
0.054954359498630645,0.3976266411781055,0.7726794027459398
0.07280297968124355,0.3849585626235908,0.7263404489313956
0.09249029391439029,0.37313822891822157,0.677057015086806
0.11378464064692045,0.3621244910767143,0.6254338440841813
0.1364747250337467,0.3518600544812799,0.5721153590894801
0.1603712711938503,0.3422789426263383,0.5177754730935398
0.18530669238893077,0.3333119022879886,0.46310680532653237
